1080	32	151	33
1334	97	1447	223
1303	113	1047	9
1114	113	6	67
1086	163	1322	233
568	67	423	243
462	163	1888	146
2668	77	423	245
129	40	735	173
1494	40	1141	147
1133	37	1144	168
2328	27	1994	249
440	122	2611	78
2301	98	2384	14
462	2	2430	188
924	40	1086	189
914	85	921	20
423	67	2067	113
1711	113	1294	104
278	97	1134	84
1299	148	1296	140
2666	97	2786	62
485	7	2708	85
816	2	872	141
559	70	1296	103
2098	109	2668	224
1184	113	1006	231
136	37	660	41
2340	108	2091	145
763	122	2696	74
2011	115	2135	44
401	109	476	30
2573	37	796	135
2612	37	66	250
1940	37	2325	34
1652	113	1615	138
458	40	128	259
2616	108	1432	148
2919	113	2668	112
535	109	476	180
2899	113	992	187
476	109	2155	238
2350	45	1852	34
800	85	1296	141
1382	37	213	111
1293	122	64	97
1526	105	484	205
2391	59	1853	160
2612	37	924	51
2469	113	1364	194
1176	122	1836	175
423	97	1532	236
1921	113	1296	250
464	109	2191	182
1593	37	1339	15
932	108	1296	255
381	70	1296	68
1245	122	790	99
440	40	423	153
2919	108	2668	169
1086	156	1322	208
1688	113	1618	236
91	70	427	70
462	109	808	12
600	158	442	4
476	109	2155	177
1236	113	1789	84
1667	122	1004	104
910	37	1943	20
476	109	219	203
2729	85	1970	73
986	40	959	118
938	85	932	13
216	77	22	193
259	37	2815	231
1296	108	539	157
2668	97	1364	48
2708	27	2558	137
2336	122	204	52
1917	113	2287	149
2251	77	1487	120
484	158	2668	203
2645	139	1204	55
632	124	2260	120
2773	121	462	33
278	113	151	199
1789	27	617	232
2689	37	273	163
1359	2	1296	134
2595	60	1671	109
578	108	2524	92
1458	97	2537	113
1879	109	487	249
1982	40	66	48
839	122	2229	31
1322	28	1086	236
2612	37	366	209
2427	113	1846	187
2027	82	1415	110
2612	70	366	82
1383	113	387	169
278	85	2260	42
188	158	1871	3
2226	27	620	154
899	85	968	234
216	37	1976	56
2647	86	324	122
1410	11	2133	224
1474	109	1667	126
2155	109	476	196
1685	113	1921	122
1134	45	1669	88
1526	35	484	116
1999	0	476	126
1364	77	381	108
278	37	66	218
1715	122	518	67
2295	113	612	103
2666	27	1776	36
423	97	1616	80
532	113	33	54
1426	40	1004	89
1364	122	423	44
723	108	1432	122
2765	13	487	9
2668	85	2098	225
1447	108	1334	223
2434	109	1763	240
258	97	924	37
366	113	2357	191
2306	105	1616	161
839	82	2668	194
924	37	261	189
2260	27	896	133
1334	77	2098	148
169	158	216	38
2708	27	485	254
924	37	423	63
283	85	1334	116
585	139	462	72
2287	157	2380	184
496	2	121	167
2612	70	1364	49
875	93	462	204
2745	61	722	80
2540	113	2865	69
208	37	1296	47
2274	144	441	243
212	113	1847	58
1458	97	1086	200
2503	109	681	132
1936	109	2318	14
1970	85	1299	13
1364	97	1106	222
2010	113	423	179
785	108	2260	84
1386	37	2329	84
423	61	1616	80
2019	113	932	41
1988	109	476	5
2666	27	1776	193
938	37	278	155
1649	113	2668	58
899	109	2142	48
982	82	1466	82
459	72	1376	139
213	85	1821	111
2098	85	1334	168
2843	109	423	195
1929	113	948	124
2098	40	1334	21
1364	15	2097	119
983	109	924	115
1598	91	875	86
2010	97	222	216
1296	36	1818	40
838	85	1802	50
1087	113	6	100
2103	113	1796	106
1187	113	1851	114
283	113	1322	172
1875	113	1846	160
219	109	591	205
423	40	2865	126
1789	82	1296	19
222	85	2485	184
1137	113	1010	79
283	108	1334	114
2119	67	1296	30
2919	70	938	85
2615	109	1847	74
316	138	35	186
1549	37	2601	175
2390	59	1852	142
2103	113	1299	7
1486	139	2103	192
1121	113	558	151
1070	113	2163	247
278	40	423	56
291	109	476	257
1886	156	371	70
1364	77	2612	220
1364	61	2612	200
1004	149	476	240
2011	108	1296	48
2668	108	2098	41
2735	113	2031	86
1785	113	2736	160
476	13	1004	6
1302	108	1296	13
537	113	2539	254
1914	2	115	93
2447	113	348	7
366	37	283	25
22	41	216	257
1722	108	2865	222
2164	27	1561	47
381	113	2765	33
366	108	932	50
1789	125	627	249
2766	2	487	225
2299	146	1767	167
2024	109	487	84
2612	37	2258	220
22	33	788	173
2299	27	1767	47
2067	67	2260	219
1836	157	2385	217
1063	82	1789	251
1047	139	2820	257
2098	85	1334	175
1377	37	1329	131
2274	2	441	227
2364	113	1749	9
2172	45	1006	18
2668	85	1296	121
135	113	1808	260
423	37	932	43
283	149	1086	235
2612	61	1364	66
2668	27	622	212
1364	37	2812	137
2568	37	1785	154
1875	113	2492	73
5	129	462	59
201	0	476	196
366	37	2919	44
1334	40	423	32
2340	85	1134	145
932	66	1811	261
213	113	1847	115
298	109	1004	184
1334	136	2098	183
1982	97	366	92
1296	148	1299	165
278	109	1299	171
99	113	360	246
285	37	2648	238
944	156	476	187
1082	40	1382	238
855	156	476	103
2897	27	812	202
2340	97	278	86
1616	62	463	97
462	109	808	241
161	37	151	100
1658	109	485	203
2708	97	580	9
2029	113	2765	216
1299	97	346	66
495	158	1018	58
894	37	8	30
139	115	1294	103
2728	47	1133	231
2274	2	441	112
2045	148	2475	205
889	37	2645	132
1199	122	1334	222
1669	37	1364	91
2687	113	257	247
2330	163	496	154
64	67	2729	254
2913	155	463	118
1364	70	2224	210
590	27	475	33
1222	37	166	39
1364	37	1299	173
22	40	791	170
578	37	1459	126
1382	122	213	71
932	97	1364	11
399	113	423	132
1447	108	2098	79
1699	113	1979	221
1497	108	1296	3
1629	113	152	218
2140	112	423	231
539	37	1789	214
1868	113	2299	187
1415	85	2736	27
423	37	1364	189
1811	0	809	62
1329	16	1255	218
2612	37	914	246
2260	27	1996	202
1930	37	2446	57
2919	122	370	138
2667	120	152	81
2836	132	2413	64
2572	37	1364	253
64	113	1884	48
2524	97	2864	10
2863	113	951	205
2585	37	716	258
903	85	1296	115
1633	108	932	180
273	42	1296	148
1811	120	1299	160
1145	37	1729	260
2666	132	915	69
924	37	1295	26
1658	61	301	103
808	146	462	183
239	113	153	222
889	37	1364	121
768	148	335	209
2693	108	94	258
585	105	462	124
1364	85	1646	173
1849	72	482	5
462	72	558	90
476	77	1995	12
1364	40	1604	254
2553	85	1594	4
1970	113	1296	174
1907	122	2883	62
494	109	2201	101
1818	158	441	169
1733	113	2855	224
1852	101	1675	142
366	61	64	183
591	111	2082	188
2530	110	441	205
1119	148	1382	170
1921	40	464	225
278	113	1299	175
1225	108	2413	22
932	97	2040	195
2536	97	1796	108
1623	85	2919	41
2306	27	2917	22
648	108	1070	230
1970	37	133	233
2098	85	1334	232
1364	85	1114	172
2318	61	1992	97
1930	113	1004	93
423	31	484	219
278	108	423	227
2727	37	1415	104
2765	122	2865	197
986	122	2609	163
2588	111	2763	246
401	109	1930	204
1807	161	300	145
465	134	992	35
185	163	2287	27
2299	139	465	191
381	37	521	73
1875	113	2492	77
22	40	64	200
496	158	1822	188
2750	0	412	165
298	149	476	127
946	113	2661	88
481	40	298	128
1144	37	951	190
423	45	1334	77
1969	113	1296	113
520	129	462	26
2668	111	2098	229
423	82	2669	232
2103	109	2191	211
2815	108	261	47
2333	149	463	253
2654	113	161	43
1658	37	631	125
2434	113	1351	231
2919	77	151	67
487	72	2765	155
2063	61	2885	58
423	122	64	195
2708	37	835	128
2668	60	2073	219
1315	113	1806	261
1875	113	2847	7
966	2	507	52
423	78	932	112
2668	97	1046	203
992	109	465	138
1970	37	381	192
1970	85	381	96
2501	37	348	250
246	109	490	142
2466	85	462	183
1874	37	737	202
195	163	1852	78
2633	113	423	164
278	85	1616	92
1382	85	539	149
1142	82	1598	259
298	2	476	135
1865	116	371	210
1004	109	476	161
2464	97	942	83
2178	97	627	223
1911	37	2220	134
2668	87	1293	261
278	70	1108	68
1995	2	1132	113
914	113	2759	87
2536	85	802	49
895	148	367	14
2900	113	2067	251
945	85	2633	80
1294	109	423	156
2489	77	2243	166
1889	27	465	107
2482	109	476	126
1396	85	1651	252
2309	27	1771	50
2515	113	2524	189
1364	61	2612	112
2299	156	465	259
208	82	1296	127
1846	143	2156	110
790	27	462	97
2158	27	1774	197
495	60	1561	217
487	37	527	184
2728	123	1006	260
1530	113	1387	3
2274	27	441	247
278	108	1616	44
2668	109	2098	257
2863	77	638	115
1750	27	1783	256
2765	27	2048	62
1334	37	2890	104
462	139	585	246
2372	146	2702	203
784	113	2309	82
2306	27	469	253
278	78	1082	250
2899	113	992	18
278	108	2260	117
2300	27	614	219
1741	109	856	44
423	67	1296	175
1542	113	1082	251
143	113	1934	82
2633	113	1334	248
1334	82	1299	132
2497	113	2158	234
2163	113	1389	163
2765	27	394	147
2695	130	1952	166
1917	112	1114	235
2908	158	441	133
926	122	1296	216
5	109	462	252
1995	40	476	191
1154	113	1924	120
1685	40	1364	37
151	77	278	77
2712	109	462	199
932	113	1296	20
1334	85	423	258
938	113	932	51
278	85	2919	76
2318	117	2666	128
1921	8	2490	83
2585	108	1296	117
1364	37	2879	63
26	112	1004	162
487	40	1852	143
2260	74	1996	257
1144	37	2612	215
895	37	2148	111
278	108	1616	42
1396	45	441	143
2255	37	641	127
462	29	2718	2
1545	37	1490	113
1620	113	1004	121
2865	2	423	155
1494	130	1526	161
1921	108	423	131
1364	45	2238	11
2666	27	1776	27
1228	113	685	30
278	113	77	170
476	109	1004	103
2115	112	476	83
2329	113	748	238
2328	105	727	30
1004	124	476	138
1940	113	2736	167
2140	27	2463	231
1334	67	423	180
442	2	1863	135
2815	109	1982	240
154	37	1970	210
968	37	848	50
2565	109	423	24
423	109	2098	141
366	70	2612	199
2743	152	2246	92
2485	37	1230	141
206	158	496	186
2092	113	2098	149
2919	108	932	84
2668	113	2098	170
1587	37	2423	195
423	139	2260	231
2162	105	490	254
1004	112	476	222
1132	109	1004	112
2919	108	2529	80
1018	37	276	187
2098	27	2792	115
324	113	1296	64
1433	109	464	216
2874	2	486	148
2936	82	1335	86
939	113	932	125
462	40	585	8
64	97	2946	74
2155	113	1004	19
2295	27	2915	152
18	113	6	11
2644	85	2666	93
1875	113	1846	184
103	113	1296	175
914	113	1296	170
2668	40	2098	239
1364	108	1982	93
2642	108	2836	231
213	113	2824	240
790	109	462	143
476	109	219	16
2815	130	1299	218
97	8	721	146
64	148	1296	179
2612	70	932	89
2313	27	620	69
1132	113	1004	43
2287	157	2380	93
2299	27	1767	75
2919	70	1364	44
412	158	1322	169
440	148	1085	194
1121	27	462	70
1004	109	765	61
938	61	151	143
2277	27	445	202
490	109	2162	107
423	142	1334	222
1374	113	1979	91
1974	113	1017	173
2919	85	2668	145
1364	48	2669	124
1458	97	23	92
440	37	2919	99
2585	85	1296	30
423	2	1334	32
476	109	1749	43
22	113	2097	246
2708	27	605	47
585	109	462	246
278	113	1299	229
1296	82	64	254
2349	2	463	206
1482	113	642	63
476	109	2155	175
848	37	1364	17
1004	148	118	222
923	122	423	15
594	40	494	185
1299	156	1811	6
1364	37	348	114
2366	113	2576	126
165	113	531	175
216	45	788	182
204	158	208	84
1970	85	381	91
2163	2	1774	191
423	112	1334	0
1114	70	54	15
672	110	2318	167
1973	113	1296	113
932	148	423	84
2302	27	1443	154
1549	37	2601	218
381	22	423	32
808	2	2870	178
1567	37	1413	231
225	113	2298	138
423	2	2865	162
1121	37	857	139
2458	108	1296	221
1970	108	1299	239
2299	27	1767	145
932	77	1616	91
1950	113	64	143
886	108	371	219
2041	149	2098	157
6	85	1546	236
1334	148	2098	84
1644	113	1296	98
2788	85	2727	72
856	37	1451	49
1999	109	476	166
2638	77	1382	120
283	37	1382	63
75	113	2030	241
493	142	1016	168
161	61	1382	195
1449	109	2897	226
151	115	278	220
2507	61	2669	34
1330	122	1013	30
373	5	423	216
423	77	1616	134
2274	112	1503	237
2392	123	2213	49
44	113	204	72
1888	27	1763	5
2279	27	449	52
2639	37	2949	98
298	156	1874	54
1308	108	2729	253
2246	37	2673	41
1364	70	296	47
2669	122	1364	121
2865	111	423	233
1616	40	1322	190
1785	82	64	247
2390	13	487	109
2612	61	1364	69
895	109	1004	250
500	45	1268	74
1658	37	2873	133
1070	67	2647	125
2298	69	1766	243
2644	108	2666	97
2641	37	703	259
423	122	2815	251
1299	67	1296	252
2907	158	2281	13
2625	111	462	259
2025	108	6	166
423	97	2098	91
2010	144	697	233
2401	109	2593	172
2644	85	2666	81
2103	116	1299	223
1658	61	1418	139
423	109	2098	225
2612	113	366	72
2532	113	1296	32
714	113	2765	252
1677	72	1364	42
1299	70	2103	5
2666	97	2340	148
2010	97	222	131
370	95	2459	237
2878	113	86	210
441	163	599	85
1928	109	469	63
2773	158	462	261
487	77	2765	110
2814	37	2729	93
278	61	938	188
2921	148	283	261
2725	113	1364	210
496	109	2202	125
2919	37	440	98
1296	148	278	191
465	149	992	102
2668	70	1334	71
117	113	2097	91
923	37	914	55
2340	37	2417	136
476	109	219	131
1075	109	497	62
1299	113	2191	204
2787	37	2260	93
250	82	2183	18
644	82	1190	188
381	85	213	54
1496	122	213	57
1822	158	496	261
1123	37	819	114
938	37	943	257
462	109	5	33
2191	134	1299	191
1364	61	2612	8
620	161	2313	182
1921	27	2755	170
2919	108	2612	104
13	122	839	163
346	77	1497	148
348	85	2612	19
1867	113	2773	110
1299	66	1811	225
1294	37	2643	123
1776	158	2318	194
462	149	476	214
2097	108	628	258
2274	105	599	182
371	27	686	249
2766	109	2029	145
64	67	1296	166
1982	122	1070	61
1272	0	1299	169
2348	97	2787	123
1299	97	494	243
2413	97	1296	189
496	152	1883	111
2373	113	1855	126
1334	113	868	165
945	85	370	177
1334	40	2668	20
738	113	525	63
2000	109	482	173
2855	77	462	251
2030	113	803	169
2103	113	1299	173
1047	109	465	245
2949	113	423	163
2275	112	2018	229
2171	108	2865	257
914	115	2612	125
1296	113	423	121
1227	113	1004	217
278	37	283	77
1954	108	2836	159
190	158	1322	152
620	163	1773	182
278	97	151	121
2879	85	151	46
2612	85	932	254
923	113	228	58
2295	105	289	158
1982	67	932	156
790	101	134	253
2299	27	465	260
423	112	2098	64
1351	113	790	232
1206	139	1516	161
1364	85	1796	169
2736	74	486	208
465	59	2897	58
546	158	1837	139
513	113	205	185
2474	85	882	72
485	37	1658	82
1015	156	178	69
484	62	2668	181
151	113	986	150
1620	37	2218	12
2098	152	2668	47
2612	61	366	115
932	27	1762	49
1364	122	152	123
2919	78	278	68
990	86	560	168
465	40	992	153
381	70	1970	242
1334	70	2098	221
103	40	845	93
22	113	64	232
283	113	1334	131
1875	113	1846	208
423	97	2721	155
1130	148	203	247
366	85	64	217
676	108	666	89
1486	122	1082	251
298	156	476	96
423	109	1616	173
1146	61	1382	94
1869	109	1836	54
1429	156	2776	132
538	40	1118	208
2822	156	2004	250
152	97	371	163
2563	139	476	34
1542	122	1082	253
1526	109	484	141
2098	144	1347	259
2392	59	2328	38
1364	108	2668	40
1058	77	683	57
188	123	1546	119
64	113	691	26
1172	108	2531	111
2144	113	2290	224
1126	113	994	26
1638	37	2258	261
465	109	992	106
423	148	2668	185
1791	113	1302	167
423	85	2666	140
935	97	2715	217
222	108	2010	131
2729	27	1780	211
2319	105	2668	204
2007	61	67	71
1364	82	945	220
495	59	1018	73
1917	77	1114	245
462	40	2066	138
798	78	423	197
254	149	278	108
2318	105	1776	81
2092	115	1970	149
2313	113	878	156
1837	156	202	147
462	2	2637	245
2260	97	1970	159
134	109	462	120
2668	67	2098	64
465	109	992	259
2022	114	1299	87
2098	70	1334	167
487	158	2765	73
1299	67	1296	238
2668	27	484	172
366	70	1965	218
2612	37	916	250
515	113	210	63
423	97	2668	86
1319	158	1846	28
635	109	2208	154
490	72	284	71
423	97	440	97
1119	113	376	250
2820	149	298	245
2919	113	423	175
1579	13	476	22
604	158	1761	19
1215	113	1503	29
1364	108	1982	94
135	113	1697	253
1644	110	1296	0
1334	67	1299	201
1179	109	462	30
2773	158	462	210
1364	45	1545	154
465	158	2299	148
1456	97	660	81
1004	40	476	189
2304	113	2386	184
1287	37	364	251
487	34	2765	19
919	70	1296	165
2773	163	462	228
423	82	1616	151
1197	113	1296	62
1175	122	23	237
642	108	2815	94
1364	37	1386	249
2705	59	1018	121
496	139	1822	100
585	27	462	217
345	122	2318	22
1364	37	2612	14
161	134	2291	88
1382	85	1146	110
1607	40	494	210
1552	37	1493	213
151	85	1114	251
1382	37	1496	111
2350	113	2029	164
2668	88	2260	155
2484	37	2863	61
159	40	1382	259
2092	108	1296	217
64	45	464	73
2668	113	2098	61
1334	70	2098	199
172	158	1826	89
2787	122	2348	125
1364	85	423	37
2255	113	2865	135
22	2	216	185
1982	112	1796	104
151	108	423	67
1146	98	2857	237
2299	163	465	175
383	149	767	141
359	122	2410	39
1320	158	1176	51
134	109	808	246
334	56	2865	134
2427	109	1623	43
1702	40	1004	258
1644	139	28	122
1970	70	381	147
462	109	1733	147
2771	37	476	236
2329	113	932	239
381	115	1296	153
278	88	2668	106
1006	113	2173	249
2829	113	1458	88
1458	37	1296	224
474	109	1906	170
2098	148	1334	84
423	109	2098	44
1910	113	1884	28
2495	126	2098	131
1364	85	932	205
373	109	1359	203
1521	161	2306	230
1665	61	2194	148
1150	105	320	121
327	148	0	140
423	12	1616	152
1364	108	1796	7
423	82	2668	177
1891	68	1998	23
2899	113	992	103
151	70	283	54
278	122	2097	159
438	82	845	35
1907	82	2919	37
2739	113	370	208
1137	113	2413	259
2119	37	1296	112
591	40	476	208
2769	97	2899	243
2633	109	1731	8
423	97	1927	43
965	108	2865	105
2737	93	486	148
2029	82	2765	236
366	37	2421	154
1707	2	476	92
2612	37	1364	99
2392	123	2328	51
1828	113	2919	29
1432	85	2729	194
278	37	2919	197
1296	97	926	216
278	122	1884	95
1702	113	765	253
1978	86	420	147
2669	131	839	169
1494	121	484	211
2276	27	444	16
2919	85	627	198
2708	97	2507	212
278	97	1299	222
2612	113	1382	126
432	77	476	112
1942	109	488	223
1561	143	2164	156
808	37	1867	84
423	67	1616	145
110	113	2097	113
2612	37	366	111
2180	148	2889	92
2287	27	2911	149
1093	109	462	110
2612	115	1364	90
442	37	2354	223
1004	82	1874	140
1334	77	932	8
1971	40	22	146
250	37	1393	157
66	109	2666	30
298	156	476	146
2103	113	2022	218
1884	27	1819	168
1322	156	415	134
366	85	1396	221
2390	85	2765	2
1732	37	707	84
211	113	774	235
2248	37	584	92
151	61	1646	227
1526	105	2668	115
1101	113	261	174
441	45	351	139
1582	113	2941	10
2501	61	283	148
808	37	2205	18
423	108	2668	215
2919	113	1650	182
462	2	558	236
2524	109	2097	105
1507	6	55	152
2272	97	1382	80
598	121	1760	219
213	70	151	47
2743	2	1613	254
476	2	1004	243
2348	85	2668	196
465	2	2299	107
2125	37	2104	184
2138	105	101	189
643	9	476	103
2350	45	487	157
1458	97	1192	82
2867	108	423	43
1155	113	1928	64
34	122	2182	93
1932	113	2272	58
2156	126	2872	11
278	40	1086	215
1266	113	2536	61
2380	59	6	24
423	85	2668	244
1004	86	561	27
1497	139	575	240
2784	122	1114	28
2871	2	475	77
2612	37	381	51
1225	109	470	248
1503	2	2274	64
2390	113	2765	97
1598	85	261	116
2591	122	2815	125
627	37	2919	198
5	142	462	201
2849	113	2315	197
1638	85	1296	243
2053	27	875	18
914	37	888	60
1377	37	938	141
2773	163	462	23
1015	113	204	143
932	37	423	195
2652	37	1296	118
1511	113	1087	108
1318	113	1296	249
1302	85	1296	256
2751	158	2490	246
2729	35	1780	211
476	109	1999	9
1121	109	309	244
2938	37	1098	177
1334	111	278	110
932	108	2919	86
125	113	423	208
278	9	151	159
366	85	1970	35
64	144	1819	43
2350	24	1852	145
476	72	1248	174
1930	113	298	126
2313	105	1996	193
934	108	2067	222
487	139	2765	160
2098	97	1334	245
938	113	278	41
2260	2	423	71
1684	37	1115	199
287	113	2281	27
2697	113	1250	72
1911	85	470	50
194	158	2340	98
1850	148	2669	135
1528	139	421	184
135	109	1616	36
1503	85	441	208
1334	36	1293	169
1989	70	423	245
898	113	1296	113
2668	92	423	200
2103	113	1299	224
1840	122	64	22
2891	37	1258	131
2139	74	447	258
1930	113	1004	163
1128	97	373	47
1082	70	1299	228
487	59	1852	145
914	113	2612	50
837	70	1296	166
1334	70	423	254
2408	2	592	204
2858	37	827	51
2140	113	2678	123
2708	87	1013	91
2821	113	2899	65
213	61	1382	209
476	45	1004	147
2260	45	423	71
234	144	814	63
194	34	2753	40
1559	113	509	125
1296	82	2097	251
1004	77	476	229
1296	97	2421	31
1873	113	1982	235
423	97	1623	52
2446	40	2851	187
1678	113	598	93
1004	109	476	128
2234	158	975	217
2712	40	462	92
1831	156	608	156
2291	27	457	106
1910	113	1884	79
1616	109	469	125
1334	67	423	155
1814	0	944	164
932	37	373	247
206	158	496	260
684	109	452	87
2294	27	463	103
1503	122	1439	38
21	97	2919	256
932	156	2080	222
423	97	151	185
1105	108	2865	96
1517	62	465	82
855	156	476	112
1697	113	2713	247
1970	37	381	100
2172	109	1006	213
423	122	2666	248
245	113	2250	190
234	28	1519	176
819	113	1410	99
924	109	2815	196
2427	13	2132	243
2384	37	2779	35
151	37	938	200
310	97	49	102
1132	13	476	89
206	158	496	36
671	97	1324	36
857	113	2120	104
2870	72	40	45
1496	113	2213	22
1598	37	1108	258
1542	122	1082	251
1882	70	2865	225
2080	37	2647	152
205	120	1164	216
2103	45	79	215
1299	54	278	215
839	97	1364	124
2173	59	2728	253
64	97	924	105
2099	139	1529	245
278	115	151	106
1527	105	490	137
1527	32	490	174
278	127	1299	245
1146	37	1117	155
476	72	2533	160
2390	149	2765	12
2260	2	423	69
2673	27	2246	34
423	109	1828	70
1970	37	381	246
471	109	2153	237
1047	2	465	253
2201	77	346	244
278	85	1789	13
2765	27	1235	258
461	112	1077	203
229	158	64	124
2287	157	2380	24
1970	2	278	24
1995	109	476	218
2557	70	1134	224
476	45	1004	243
2728	37	2427	239
1930	112	298	180
572	109	2097	149
2024	96	2107	253
1921	37	914	60
2865	97	1105	98
487	40	2766	3
2698	97	2425	102
2565	45	1334	209
2612	108	1970	15
2865	45	423	162
14	45	1006	99
2097	37	1364	91
1299	97	1364	176
2325	27	486	229
2863	113	2524	175
2836	2	2413	242
585	62	462	197
546	158	1837	142
801	109	2155	82
2668	67	1334	227
938	113	1299	255
328	67	1296	25
2836	27	625	63
586	98	1047	139
914	113	2163	72
2098	139	2668	58
2668	70	423	40
1930	109	1707	257
585	31	462	97
1013	151	2669	2
2612	45	2097	99
1004	149	476	131
213	109	2815	142
1811	120	1299	180
1892	39	1004	121
923	37	213	25
1970	85	381	260
64	97	278	147
2611	61	440	79
641	112	423	216
1004	86	855	57
1299	97	32	162
1730	70	441	224
423	109	2306	92
1897	156	179	35
366	113	1299	253
2668	109	2098	83
366	115	2612	106
82	27	1779	26
423	111	1293	83
1907	37	888	97
423	85	2668	50
1364	122	1114	172
1749	27	476	68
2390	59	2765	27
1897	163	237	244
142	113	1847	239
308	113	1004	181
423	134	2260	255
1442	97	920	156
1940	113	2736	65
510	113	524	118
1386	37	1195	152
1264	113	924	13
2260	37	1616	171
2103	113	2345	105
585	77	462	56
22	113	216	141
2708	74	223	58
1934	113	1284	73
351	2	441	103
668	37	440	134
938	37	627	78
2022	113	1082	222
1364	46	1299	174
2863	113	2524	247
494	2	109	216
2390	64	2765	35
2260	32	423	164
2158	105	212	168
1478	122	2865	247
2067	97	934	202
1332	37	740	147
1284	113	914	240
1936	113	1012	258
1334	67	423	236
28	70	914	74
1195	37	2178	209
2765	113	2390	33
1594	109	1138	135
1345	85	1334	205
2773	158	462	48
1986	113	436	166
465	82	2021	83
904	113	932	81
2330	157	2395	251
2299	27	1250	78
2209	156	462	4
1793	110	85	148
1945	113	2865	135
1794	85	456	93
1396	85	934	43
249	67	2195	92
2765	122	487	127
441	149	2274	56
2445	40	2797	218
1856	108	1299	176
2644	85	2666	89
627	108	932	82
1970	85	945	63
1326	37	1734	7
447	107	603	7
2306	27	1769	179
848	85	1017	30
294	45	485	4
371	156	298	153
273	42	1296	149
22	113	366	193
839	97	66	31
1364	40	423	133
1364	97	283	1
1692	113	1133	206
788	60	2181	96
2668	70	1334	208
2083	126	476	134
370	97	2856	202
249	113	181	26
2736	27	623	239
1850	90	2669	252
676	70	675	73
932	27	2214	80
2828	122	990	218
180	158	1880	177
278	109	1432	69
176	163	476	249
1503	113	1439	12
2307	163	472	145
151	45	2939	53
1198	113	1296	39
932	89	1836	16
1046	85	2889	104
462	40	2773	203
184	158	1510	259
261	108	1616	30
2313	113	2775	242
2313	126	2260	30
739	113	363	221
2263	37	1296	3
1798	148	1911	173
1364	149	2097	175
1364	37	2010	229
278	113	1847	106
2708	31	485	138
1658	37	715	140
1884	27	182	181
2260	97	514	41
2612	109	366	110
1589	113	2318	111
2098	40	278	110
538	2	2924	10
1588	113	2233	191
423	97	2865	236
2318	113	1125	246
2666	27	1776	211
591	109	2155	64
1299	67	1296	34
2668	85	2067	83
1789	27	1233	113
1194	49	467	22
1018	109	495	60
2784	111	494	255
22	113	788	113
278	110	412	180
423	139	2865	238
2925	37	2919	215
366	85	2612	156
1017	82	2765	97
1156	37	1667	140
423	97	924	45
1924	27	326	88
2092	108	1296	215
2633	85	423	153
22	148	216	128
2609	97	2867	87
913	113	2524	128
465	45	992	44
1616	113	423	152
1296	85	932	32
487	158	2390	6
2564	113	603	187
6	113	787	132
2299	158	465	208
1458	70	1296	153
283	122	1322	216
381	122	1458	14
2490	116	1296	5
216	37	278	250
476	109	219	57
381	70	1296	66
1296	97	657	142
465	2	992	47
452	137	2422	9
1970	113	2092	32
1334	97	1980	177
104	113	278	114
278	108	423	72
510	113	2260	215
1152	113	1296	198
299	97	1598	165
447	0	603	235
2729	97	1308	253
964	113	2221	181
462	109	2641	258
1377	37	152	225
2287	157	2380	7
1269	158	803	131
208	97	725	246
1693	113	1136	147
278	85	2340	79
2098	58	2668	57
1322	163	415	205
2327	156	491	16
1133	37	1364	88
1396	109	487	143
1970	113	381	132
476	109	1004	159
2879	109	1550	59
2104	2	462	251
2555	113	2098	1
1503	45	441	36
462	109	1733	153
2413	122	1296	47
2558	148	1619	251
956	109	486	167
462	53	558	161
2865	120	370	160
2274	27	2905	46
938	49	932	65
729	113	2669	219
1918	108	123	42
1495	13	490	4
1661	113	423	184
452	85	1324	142
1146	37	1788	201
2727	113	2457	75
914	149	2815	198
2764	37	1242	71
1004	77	476	198
2919	113	423	197
2815	108	2708	198
259	113	172	41
938	113	984	147
2765	72	1697	210
1447	67	2668	2
1754	144	1778	100
945	113	278	93
839	97	66	33
1299	156	1811	39
845	108	1296	164
2639	37	2340	159
487	59	2765	17
462	2	2773	196
381	85	1296	12
2695	59	381	72
1740	45	2323	36
1503	45	441	247
278	89	1299	176
932	82	1007	114
1907	122	517	22
1644	109	261	193
2122	109	2301	93
534	109	2578	0
22	37	1796	98
561	112	1004	51
278	108	2067	170
1215	2	1015	29
1178	122	1296	197
1334	77	2098	61
1334	37	2938	175
1426	82	1004	145
64	97	1796	164
375	37	1323	82
839	109	2142	196
1627	113	627	55
2547	109	1334	77
462	40	2773	74
1412	77	627	106
23	25	2133	12
2163	27	745	56
2776	40	1465	155
1957	37	1558	54
496	0	456	52
423	82	2668	182
1121	109	462	51
1730	112	441	144
366	61	2612	72
778	37	769	26
2125	40	1662	75
476	45	1004	259
1893	27	2313	181
2097	156	200	238
1883	2	1822	213
812	40	1047	210
298	0	476	148
914	113	1296	239
2561	40	2593	232
443	40	1847	176
630	27	1775	15
1624	109	462	224
1974	113	1296	75
22	37	833	178
585	27	462	234
2164	77	495	7
1030	111	1334	254
415	158	1322	191
808	149	462	133
808	146	462	231
1322	98	2467	192
2748	158	476	82
394	139	2029	182
1970	37	1364	32
22	37	216	199
2536	70	278	34
1296	72	845	75
914	113	2612	61
2836	106	625	176
585	60	462	193
423	67	370	1
1299	97	1856	224
932	109	2815	131
1053	113	2668	190
510	70	2313	30
1697	109	2765	41
